provider;variant_short;query_id;query_variant;mode;model;rank;returned_title;returned_url_or_doi;matched_dataset_id;match_method;link_valid;title_matched_dataset_id;title_match_score;title_match_method;title_identifier_conflict;is_strict_source_dataset;is_source_dataset;is_title_source_dataset;is_strict_gesis_relevant_dataset;is_gesis_relevant_dataset;is_title_gesis_relevant_dataset;source_dataset_id
OpenAI;V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;German Internet Panel, Wave 55 – Core Study (September 2021);https://doi.org/10.4232/1.14324;ZA7763;doi;True;ZA7763;0.9833333333333333;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;German Internet Panel, Wave 57 (January 2022);https://doi.org/10.4232/1.13946;ZA7877;doi;True;ZA7877;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ARD-DeutschlandTrend 2021;https://doi.org/10.4232/1.13986;ZA7863;doi;True;ZA7863;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;Political Participation (June / July 2021);https://doi.org/10.4232/1.13861;ZA7814;doi;True;ZA7814;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;GLES Tracking 2009–2023, Cumulation;https://doi.org/10.4232/1.14232;ZA6832;doi;True;ZA6832;0.9577464788732394;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;Politbarometer 2023 (Cumulated Data Set);https://doi.org/10.4232/1.14405;ZA8785;doi;True;ZA8785;1.0;title_exact;0;0;0;0;1;1;1;ZA9151
OpenAI;V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;German Longitudinal Election Study (GLES) – Data and Documentation;https://www.gesis.org/en/gles/data-and-documentation;ZA3272;title_fuzzy;False;ZA3272;0.8484848484848484;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;GLES Cross-Section 2021, Pre- and Post-Election;https://doi.org/10.4232/1.14170;ZA7702;doi;True;ZA7702;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;Politbarometer 2024 (Cumulated Data Set);https://doi.org/10.4232/1.14517;ZA8974;doi;True;ZA8974;1.0;title_exact;0;0;0;0;1;1;1;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;GLES Tracking 2009-2023, Cumulation;https://doi.org/10.4232/1.14232;ZA6832;doi;True;ZA6832;0.9859154929577465;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ARD-DeutschlandTrend 2021;https://doi.org/10.4232/1.13986;ZA7863;doi;True;ZA7863;1.0;title_exact;0;0;0;0;1;1;1;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;Modern State (May/June 2022);https://doi.org/10.4232/1.14039;ZA7907;doi;True;ZA7907;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;Discursive strategies of political parties in German federalism during Covid-19;https://doi.org/10.7802/2627;SDN-10.7802-2627;title_exact;False;SDN-10.7802-2627;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;GERDA: The German Election Database;https://doi.org/10.7910/DVN/MD1E0J;SDN-10.7802-2786;title_fuzzy;False;SDN-10.7802-2786;0.7272727272727272;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;GLES Tracking January 2021, T48;https://doi.org/10.4232/1.13727;ZA7705;doi;True;ZA7705;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;GLES Tracking April 2021, T49;https://doi.org/10.4232/1.13739;ZA7707;doi;True;ZA7707;1.0;title_exact;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;Forsa-Bus 2025;https://doi.org/10.4232/1.14748;ZA8791;title_fuzzy;False;ZA8791;0.9285714285714286;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;The Berlin Pulse - Deutsche Außenpolitik 2022;https://doi.org/10.4232/1.14622;ZA8994;doi;True;ZA8989;0.7111111111111111;title_fuzzy;1;0;0;0;0;0;0;ZA9151
OpenAI;V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;Valid second votes (Representative Federal Election Statistics): federal states, date, parties, sex;https://www.govdata.de/suche/daten/gultige-zweitstimmen-reprasentative-bundestagswahlstatistik-bundeslander-stichtag-parteien-gesc;ZA1275;title_fuzzy;False;ZA1275;0.7619047619047619;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;German Longitudinal Election Study (GLES);https://www.gesis.org/en/gles/data-and-documents;ZA3272;title_fuzzy;False;ZA3272;0.8484848484848484;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;GLES Cross-Section 2021, Pre- and Post-Election;https://doi.org/10.4232/1.14164;ZA7994;doi;True;ZA7702;1.0;title_exact;1;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;GLES Rolling Cross-Section 2021;https://doi.org/10.4232/1.14166;ZA7996;doi;True;ZA7703;1.0;title_exact;1;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;GLES Panel 2021;https://doi.org/10.4232/1.14264;ZA7883;doi;True;ZA10119;0.8;title_fuzzy;1;0;0;0;0;0;1;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ALLBUS/German General Social Survey;https://www.gesis.org/en/allbus/allbus;ZA8830;title_fuzzy;False;ZA8830;0.9066666666666667;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;German Internet Panel (GIP);https://www.gip-panel.org/;ZA6960;title_fuzzy;False;ZA6960;0.7457627118644068;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;SOEP — German Socio-Economic Panel;https://www.diw.de/en/diw_01.c.615551.en/research_infrastructure__sozio-oekonomisches_panel__soep.html;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;European Social Survey (ESS) Data Portal;https://ess.sikt.no/;ZA5145;title_fuzzy;False;ZA5145;0.7222222222222223;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;European Values Study (EVS) 2017: Integrated Dataset;https://doi.org/10.4232/1.13897;ZA7500;doi;True;ZA7500;0.9541284403669725;title_fuzzy;0;0;0;0;0;0;0;ZA9151
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;DWD RADKLIM-RW: Radar-based high-resolution precipitation climatology for Germany;https://doi.org/10.5676/DWD/RADKLIM_RW_V2017.002;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;KOSTRA-DWD-2020: Grids of return periods of heavy precipitation over Germany;https://doi.org/10.5676/DWD/KOSTRA-DWD-2020;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;DWD Climate Data Center: 1991–2020 climate normals for Germany;https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/multi_annual/mean_91-20/;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;DWD Climate Data Center: Monthly gridded climate data for Germany;https://opendata.dwd.de/climate_environment/CDC/grids_germany/monthly/;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;UBA Luftdaten: Air-quality data in Germany;https://luftdaten.umweltbundesamt.de/;ZA0485;title_fuzzy;False;ZA0485;0.7692307692307692;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;UBA Development of Air Quality in Germany;https://www.umweltbundesamt.de/themen/luft/daten-karten/entwicklung-der-luftqualitaet;ZA0485;title_fuzzy;False;ZA0485;0.7692307692307692;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;UBA Water Data;https://www.umweltbundesamt.de/daten/wasser;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;UBA Water Resources and Their Use;https://www.umweltbundesamt.de/daten/umweltzustand-trends/wasser/wasserressourcen-ihre-nutzung;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;UBA Data on the Environment;https://www.umweltbundesamt.de/daten;ZA1047;title_fuzzy;False;ZA1047;0.7142857142857143;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;DWD GWL-REA v1.6 ERA5 GLP: Grosswetterlagen catalogue;https://doi.org/10.5676/DWD/GWL-REA_V1.6_ERA5_GLP;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;INSPIRE Schutzgebiete in Deutschland;https://www.govdata.de/suche/daten/inspire-schutzgebiete-in-deutschland?ids=cb8b5c46-526b-43ec-a061-e0a9c0d15680;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;Naturschutzgebiete in Deutschland;https://www.bfn.de/daten-und-fakten/naturschutzgebiete-deutschland;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;Natura 2000 Gebietsmeldestatistik und Karten;https://www.bfn.de/daten-und-fakten/natura-2000-gebietsmeldestatistik-und-karten;missy-mz-2000;title_fuzzy;False;missy-mz-2000;0.7272727272727272;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;Treibhausgas-Emissionen in Deutschland;https://www.umweltbundesamt.de/daten/umweltzustand-trends/klima/treibhausgas-emissionen-in-deutschland;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;Luftschadstoff-Emissionen in Deutschland;https://www.umweltbundesamt.de/daten/umweltzustand-trends/luft/luftschadstoff-emissionen-in-deutschland;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;Environmental Indicators — German Environment Agency;https://www.umweltbundesamt.de/en/daten/environmental-indicators;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;Data on the Environment — Environmental Monitor 2020;https://www.umweltbundesamt.de/publikationen/data-on-the-environment;missy-mz-2020;title_fuzzy;False;missy-mz-2020;0.7272727272727272;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;Germany — GBIF;https://www.gbif.org/country/DE/summary;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;Mesofauna and macrofauna densities at species/group level from 2008 to 2020 in three regions in Germany;https://doi.org/10.5281/zenodo.12796315;ZA0485;title_fuzzy;False;ZA0485;0.7692307692307692;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;Data from: Biodiversity along temperate forest succession;https://doi.org/10.5061/dryad.213gk3r;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;Eurostat: Individuals – internet use (isoc_ci_ifp_iu);https://ec.europa.eu/eurostat/databrowser/view/isoc_ci_ifp_iu__custom_11847335/default/table?lang=en;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;Eurostat: Digital economy and society database;https://ec.europa.eu/eurostat/web/digital-economy-and-society/database;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;Eurostat: ICT usage in households and by individuals – Germany metadata and data documentation;https://ec.europa.eu/eurostat/cache/metadata/EN/isoc_i_simsih2_de.htm;ZA0485;title_fuzzy;False;ZA0485;0.7692307692307692;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;Destatis GENESIS-Online: IKT-Nutzung in privaten Haushalten (Statistic 12231);https://genesis.destatis.de/datenbank/online/statistic/12231/details;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;Destatis: Equipment of households with information and communication technology;https://www.destatis.de/EN/Themes/Society-Environment/Income-Consumption-Living-Conditions/Equipment-Consumer-Durables/Tables/equipment-ict-lwr-d.html;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;data.europa.eu: Internet use by individuals;https://data.europa.eu/data/datasets/1l9t6fgxhcb9pfzz8btpeq?locale=en;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;European Commission: Digital Economy and Society Index (DESI) 2020;https://digital-strategy.ec.europa.eu/en/library/digital-economy-and-society-index-desi-2020;ZA3658;title_fuzzy;False;ZA3658;0.7333333333333333;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;News on TikTok: An Annotated Dataset of TikTok Videos from German-Speaking News Outlets in 2023;https://doi.org/10.7802/2819;SDN-10.7802-2863;doi;True;SDN-10.7802-2863;1.0;title_exact;0;0;0;0;1;1;1;ZA9085
OpenAI;V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;Political Identities and News Consumption in Election Times (PINCET);https://doi.org/10.7802/2524;SDN-10.7802-2524;doi;True;SDN-10.7802-2524;1.0;title_exact;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;European Parliament Election 2024: German Candidates Social Media Activities;https://access.gesis.org/dbk/78303;ZA8917;title_exact;False;ZA8917;1.0;title_exact;0;0;0;0;0;1;1;ZA9085
OpenAI;V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;DeTox: A Comprehensive Dataset for German Offensive Language and Conversation Analysis;https://zenodo.org/records/16942994;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;Media Plus Pandemic;https://zenodo.org/records/21221549;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;CLIC24 – Climate Change Multilingual Media Corpus 2024;https://doi.org/10.5281/zenodo.18924734;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;Diskurse zur Mediatisierung des Büros: Ein kommentierter Datensatz zu einer wissenssoziologischen Diskursanalyse von Presseartikeln (deutschsprachiger Raum, 1980–2024);https://doi.org/10.5281/zenodo.19182156;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;Germany Monitor '23 - Regional In-depth Survey;https://doi.org/10.4232/1.14489;ZA8802;doi;True;ZA8802;0.9782608695652173;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ALLBUS/GGSS 2023 (German General Social Survey 2023);https://doi.org/10.4232/1.14544;ZA8830;doi;True;ZA8830;0.7878787878787878;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ALLBUS/GGSS 2021 (German General Social Survey 2021);https://doi.org/10.4232/1.14626;ZA5280;title_fuzzy;False;ZA5280;0.9166666666666667;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ISSP 2023 Germany;https://access.gesis.org/dbk/80482;ZA9009;title_fuzzy;False;ZA9009;0.8275862068965517;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;Mobilitätsbefragung Würzburg 2023;https://doi.org/10.4232/1.14330;ZA8798;doi;True;ZA8798;0.7096774193548387;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;Security and Crime in Saxony (SKiSAX) 2022 - Main Dataset;https://doi.org/10.4232/1.14424;ZA8883;doi;True;ZA8883;1.0;title_exact;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;Understanding Non-compliance with Prevention Measures against COVID-19 Infections in Germany (U-Comply) - Reduced version;https://doi.org/10.4232/1.14276;ZA7999;doi;True;ZA7999;1.0;title_exact;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;Deutschlandatlas – Gleichwertige Lebensverhältnisse;https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Lebensverhaeltnisse/deutschlandatlas.html;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;Stadt- und Gemeindetyp (BBSR);https://data.europa.eu/data/datasets/c3b5fc9a-1950-0001-7d3f-19abd21dafd0?locale=de;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;SeasoNet: A Seasonal Scene Classification, Segmentation and Retrieval Dataset for Satellite Imagery over Germany;https://zenodo.org/records/6979994;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;GENESIS-Online: Arrivals, overnight stays and average length of stay in accommodation establishments — Germany, years, residence of guests, establishment types;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0005;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;GENESIS-Online: Arrivals, overnight stays and average length of stay — German federal states, years;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0020;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;GENESIS-Online: Arrivals, overnight stays and average length of stay — Germany, years, origin of guests by continent;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0007;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;Eurostat: Nights spent at tourist accommodation establishments — monthly data (tour_occ_nim);https://ec.europa.eu/eurostat/de/web/products-datasets/-/TOUR_OCC_NIM;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;Eurostat: Nights spent at tourist accommodation establishments — annual data (tour_occ_ninat);https://ec.europa.eu/eurostat/databrowser/view/tour_occ_ninat/default/table?lang=en;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;Eurostat: Trips of EU residents — annual data (tour_dem);https://ec.europa.eu/eurostat/cache/metadata/EN/tour_dem_esms.htm;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;Eurostat: Sport participation (sprt_pcs);https://ec.europa.eu/eurostat/cache/metadata/en/sprt_pcs_esms.htm;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;EIGE/Eurostat: Persons participating in cultural or sport activities by sex, age, disability, activity type and frequency;https://dgs-p.eige.europa.eu/data/view?code=ta_timeuse_soclesact_gen__ilc_scp37&orderby=2022&orderdir=asc;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;The Student Survey in Germany (2021);https://metadata.fdz.dzhw.eu/public/files/data-sets/dat-sid2021-ds1%24-1.0.1/attachments/sid2021-ds1_DsReport_en.pdf;ZA0499;title_fuzzy;False;ZA0499;0.8;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;GENESIS-Online: National Accounts household consumption expenditure by purpose — Germany, years;https://genesis.destatis.de/datenbank/online/statistic/81000/table/81000-0021;;unmatched;False;;0.0;unmatched;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ALLBUS/German General Social Survey 2023;https://www.gesis.org/en/allbus/data-and-documentation;ZA8830;title_fuzzy;False;ZA8830;0.975;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ALLBUS/German General Social Survey 2021;https://www.gesis.org/en/allbus/data-and-documentation;ZA5282;title_fuzzy;False;ZA5282;0.951219512195122;title_fuzzy;0;0;0;0;0;0;0;ZA9085
OpenAI;V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;Measuring Religious Fundamentalism in GGSS/ALLBUS 2023 (ZA8836);https://access.gesis.org/dbk/78248;ZA8836;title_fuzzy;False;ZA8836;0.9557522123893806;title_fuzzy;0;0;0;0;0;1;1;ZA9085
