"query_id";"query_text";"source_dataset_id";"source_title";"query_variant";"mode";"model";"rank";"returned_title";"returned_url_or_doi";"matched_dataset_id";"is_relevant";"match_confidence";"link_valid";"justification"
"17";"Can you find the GESIS dataset titled Citizen Survey Duisburg (Spring 2000)?";"ZA3468";"Citizen Survey Duisburg (Spring 2000)";"V3_TITLE_ONLY";"NO_WEB";"gpt-4.1";"1";"Citizen Survey Duisburg (Spring 2000)";"https://search.gesis.org/research_data/ZA3930";"ZA3468";"1";"1.0";"False";"This item exactly matches the requested title and is hosted by GESIS. The link leads to the dataset's landing page."
"17";"Can you find the GESIS dataset titled Citizen Survey Duisburg (Spring 2000)?";"ZA3468";"Citizen Survey Duisburg (Spring 2000)";"V3_TITLE_ONLY";"NO_WEB";"llama4:latest";"1";"Citizen Survey Duisburg (Spring 2000)";"https://doi.org/10.4232/1.10486";"ZA7245";"0";"1.0";"True";"The dataset is a survey conducted in Duisburg in the spring of 2000, providing insights into the opinions and attitudes of its citizens."
"17";"Can you find the GESIS dataset titled Citizen Survey Duisburg (Spring 2000)?";"ZA3468";"Citizen Survey Duisburg (Spring 2000)";"V3_TITLE_ONLY";"WEB_SEARCH";"gemma3:27b";"1";"Citizen Survey Duisburg (Spring 2000)";"https://doi.org/10.48488/65899";"ZA3468";"1";"1.0";"False";"This is the GESIS landing page for the Citizen Survey Duisburg (Spring 2000) dataset, accessible via its DOI."
"17";"Can you find the GESIS dataset titled Citizen Survey Duisburg (Spring 2000)?";"ZA3468";"Citizen Survey Duisburg (Spring 2000)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-4.1";"1";"Citizen Survey Duisburg (Spring 2000)";"https://search.gesis.org/research_data/ZA3597";"ZA3597";"0";"1.0";"True";"This is the official GESIS landing page for the dataset titled 'Citizen Survey Duisburg (Spring 2000)'. The link is hosted directly by GESIS."
"17";"Can you find the GESIS dataset titled Citizen Survey Duisburg (Spring 2000)?";"ZA3468";"Citizen Survey Duisburg (Spring 2000)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5.1";"1";"Citizen Survey Duisburg (Spring 2000)";"https://doi.org/10.4232/1.4222";"ZA4222";"0";"1.0";"True";"This DOI resolves to the GESIS Data Catalogue entry for the study titled ?Citizen Survey Duisburg (Spring 2000)?, matching the requested dataset exactly."
"17";"Can you find the GESIS dataset titled Citizen Survey Duisburg (Spring 2000)?";"ZA3468";"Citizen Survey Duisburg (Spring 2000)";"V3_TITLE_ONLY";"WEB_SEARCH";"llama4:latest";"1";"Citizen Survey Duisburg (Spring 2000)";"https://doi.org/10.4232/1.10416";"ZA3468";"1";"1.0";"False";"Direct match of the dataset title in the GESIS data archive."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"NO_WEB";"gemma3:27b";"1";"Flash Eurobarometer 10 (Managers)";"https://doi.org/10.48488/14286";"ZA2146";"1";"1.0";"False";"This is a well-known GESIS hosted dataset, part of the Flash Eurobarometer series. The DOI links directly to the dataset's landing page on the GESIS website."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"NO_WEB";"gpt-4.1";"1";"Flash Eurobarometer 10 (Managers)";"https://search.gesis.org/research_data/ZA2262";"ZA2146";"1";"1.0";"False";"This dataset is hosted by GESIS and matches the requested title 'Flash Eurobarometer 10 (Managers)'."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"NO_WEB";"gpt-oss:latest";"1";"Flash Eurobarometer 10 (Managers)";"https://www.gesis.org/en/research/datasets/flash-eurobarometer-10-managers/";"ZA2146";"1";"1.0";"False";"Dataset is hosted on the GESIS website, titled ""Flash Eurobarometer 10 (Managers)"" and is part of the Eurobarometer series focusing on managers."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"NO_WEB";"llama4:latest";"1";"Flash Eurobarometer 10 (Managers)";"https://doi.org/10.4232/1.11828";"ZA2146";"1";"1.0";"False";"The dataset is a survey conducted by the European Commission, and it is hosted by GESIS. The dataset contains information about managers' opinions on various topics."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"gemma3:27b";"1";"Flash Eurobarometer 10: Managers in Europe";"https://doi.org/10.48488/12345";"ZA3193";"0";"0.8235294117647058";"False";"This is the landing page for the dataset according to GESIS's DOI repository. It directly references the Flash Eurobarometer 10 study focusing on managers."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"gemma3:27b";"2";"Flash Eurobarometer 10 (1994) ? Managers in Europe";"https://gesis.infrae.de/en/landingpage/31419";"ZA3193";"0";"0.8235294117647058";"False";"This is the direct GESIS landing page for the Flash Eurobarometer 10 (1994) dataset, specifically concerning managers."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-4.1";"1";"Flash Eurobarometer 10 (Managers)";"https://search.gesis.org/research_data/ZA1853";"ZA1853";"0";"1.0";"True";"This is the official GESIS landing page for the Flash Eurobarometer 10 (Managers) dataset, matching the requested title."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5.1";"1";"Flash Eurobarometer 10 (Managers)";"https://doi.org/10.4232/1.12239";"ZA8580";"0";"1.0";"True";"This DOI resolves to the GESIS Data Archive landing page for the study titled ?Flash Eurobarometer 10 (Managers)?, which matches the requested dataset name."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5-mini";"1";"Flash Eurobarometer 10 - Managers (GESIS Data Archive)";"https://doi.org/10.4232/1.11562";"ZA8554";"0";"1.0";"True";"GESIS DOI landing page for the Flash Eurobarometer 10 dataset targeted at managers; the DOI resolves to the GESIS data archive record."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5-mini";"2";"Flash Eurobarometer 10 - Managers (GESIS Data Archive landing page)";"https://dbk.gesis.org/dbksearch/SDesc2.asp?no=11562&tab=2";"ZA3193";"0";"0.8235294117647058";"False";"Direct GESIS Data Archive landing page for dataset number 11562 (Flash Eurobarometer 10, Managers), providing study description and access information."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"llama4:latest";"1";"Flash Eurobarometer 10: Managers";"https://doi.org/10.4232/1.1183";"ZA1183";"0";"1.0";"True";"The GESIS website hosts this dataset, and it matches the query."
"18";"Can you find the GESIS dataset titled Flash Eurobarometer 10 (Managers)?";"ZA2146";"Flash Eurobarometer 10 (Managers)";"V3_TITLE_ONLY";"WEB_SEARCH";"o4-mini";"1";"Flash Eurobarometer 10 (Managers)";"https://dbk.gesis.org/dbksearch/SDesc2.asp?no=2355&db=e";"ZA2146";"1";"1.0";"False";"This is the official GESIS Data Catalogue landing page for the Flash Eurobarometer 10 (Managers) dataset."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"NO_WEB";"gemma3:27b";"1";"Labour Market Policy in the German Empire, 1871-1914";"https://doi.org/10.48488/22228";"ZA8423";"1";"0.8297872340425532";"False";"This is the direct link to the dataset 'Labour Market Policy in the German Empire, 1871-1914' hosted on the GESIS website, as found in the GESIS catalog."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"NO_WEB";"gpt-4.1";"1";"Labour market policy in the German Empire";"https://search.gesis.org/en/study/ZA8191";"ZA8191";"0";"1.0";"True";"This dataset is hosted by GESIS and matches the title 'Labour market policy in the German Empire.' The GESIS landing page provides access to metadata and documentation."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"NO_WEB";"llama4:latest";"1";"Labour market policy in the German Empire";"https://doi.org/10.4232/10.4232/gesis.izb.2012.04.01";"ZA8423";"1";"0.9879518072289157";"False";"The dataset is hosted by GESIS and contains information on labour market policy in the German Empire."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"WEB_SEARCH";"gemma3:27b";"1";"Labour Market Policy in the German Empire, 1871-1914";"https://doi.org/10.48488/68265";"ZA8423";"1";"0.8297872340425532";"False";"This is the landing page for the dataset ""Labour Market Policy in the German Empire, 1871-1914"" hosted by GESIS, identifiable by its DOI."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-4.1";"1";"Labour market policy in the German Empire";"https://search.gesis.org/research_data/ZA8689";"ZA8689";"0";"1.0";"True";"This is the official GESIS landing page for the dataset titled Labour market policy in the German Empire, providing direct access and metadata."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5.1";"1";"Labour market policy in the German Empire";"https://doi.org/10.4232/1.5172";"ZA5172";"0";"1.0";"True";"This DOI resolves to the GESIS data catalogue entry for the study titled 'Labour market policy in the German Empire', which matches the requested dataset title."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"WEB_SEARCH";"llama4:latest";"1";"Labour market policy in the German Empire";"https://doi.org/10.21244/zesw.11072.1";"ZA8423";"1";"0.9879518072289157";"False";"The dataset is described as Labour market policy in the German Empire and is hosted by GESIS."
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"WEB_SEARCH";"o4-mini";"1";"Labour market policy in the German Empire 1871-1914: Data on central regulation and provision for sickness, accidents, invalidity, old age and universal benefits in the German federal states (German)";"https://dbk.gesis.org/dbksearch/showSeriesSummary.do?series=ZA6134";"ZA6134";"0";"1.0";"True";"GESIS DBK landing page in German provides detailed dataset metadata and description"
"19";"Can you find the GESIS dataset titled Labour market policy in the German Empire.?";"ZA8423";"Labour market policy in the German Empire.";"V3_TITLE_ONLY";"WEB_SEARCH";"o4-mini";"2";"Labour market policy in the German Empire 1871-1914: Data on central regulation and provision for sickness, accidents, invalidity, old age and universal benefits in the German federal states (English)";"https://dbk.gesis.org/dbksearch/showSeriesSummary.do?series=ZA6134&lc=en";"ZA6134";"0";"1.0";"True";"GESIS DBK landing page in English provides detailed dataset metadata and description"
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"NO_WEB";"gemma3:27b";"1";"Duisburger B?rgerbefragung Herbst 2002, ausl?ndische Bev?lkerung";"https://doi.org/10.48488/14425";"";"0";"0.0";"False";"This is the GESIS dataset corresponding to the Duisburg Citizen Survey (Autumn 2002) specifically focusing on the foreign population."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"NO_WEB";"gpt-4.1";"1";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"https://search.gesis.org/research_data/ZA4731";"ZA4731";"0";"1.0";"True";"This dataset matches precisely by title and is hosted by GESIS. The landing page provides access details and further documentation."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"NO_WEB";"gpt-5.1";"1";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"https://doi.org/10.4232/1.8639";"ZA4347";"1";"1.0";"False";"This GESIS study title exactly matches the requested dataset and is cataloged as the Duisburg B?rgerbefragung Herbst 2002 ? ausl?ndische Bev?lkerung (English: Duisburg Citizen Survey (Autumn 2002, Foreign population))."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"NO_WEB";"llama4:latest";"1";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"https://doi.org/10.4232/1.10405";"ZA4347";"1";"1.0";"False";"This is the matching dataset from the GESIS data archive."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"WEB_SEARCH";"gemma3:27b";"1";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"https://doi.org/10.48488/13564";"ZA4347";"1";"1.0";"False";"This is the direct DOI link to the dataset as listed on the GESIS website, fulfilling the criteria of being GESIS-hosted and the correct title."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-4.1";"1";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"https://search.gesis.org/research_data/ZA4811";"ZA4811";"0";"1.0";"True";"This is the GESIS landing page for the Duisburg Citizen Survey (Autumn 2002, Foreign population) dataset, matching the requested title."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5.1";"1";"Duisburg Citizen Survey (Autumn 2002, Foreign Population)";"https://doi.org/10.4232/1.12242";"ZA5967";"0";"1.0";"True";"This DOI resolves to the GESIS Data Catalogue entry for the study titled ?Duisburg Citizen Survey (Autumn 2002, Foreign Population)?, matching the user?s requested dataset name and host (GESIS)."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5-mini";"1";"Duisburg Citizen Survey (Autumn 2002) ? Foreign population";"https://doi.org/10.4232/1.10237";"ZA4347";"1";"0.9565217391304348";"False";"DOI landing page at GESIS (GESIS Data Archive) for the Duisburg Citizen Survey (Autumn 2002) ? Foreign population; the DOI resolves to the GESIS dataset entry and metadata."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"WEB_SEARCH";"llama4:latest";"1";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"https://doi.org/10.4232/1.10456";"ZA7215";"0";"1.0";"True";"This is the matching dataset from the GESIS data archive."
"20";"Can you find the GESIS dataset titled Duisburg Citizen Survey (Autumn 2002, Foreign population)?";"ZA4347";"Duisburg Citizen Survey (Autumn 2002, Foreign population)";"V3_TITLE_ONLY";"WEB_SEARCH";"o4-mini";"1";"Befragung ausl?ndischer B?rgerinnen und B?rger in Duisburg, Herbst 2002";"https://dbk.gesis.org/dbksearch/sdesc2.asp?no=3410&db=E";"missy-mz-2002";"0";"0.7272727272727272";"False";"Official GESIS Data Archive landing page for the survey 'Befragung ausl?ndischer B?rgerinnen und B?rger in Duisburg, Herbst 2002' (English: Duisburg Citizen Survey, Autumn 2002, Foreign population)."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"NO_WEB";"gemma3:27b";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://doi.org/10.48488/13688";"ZA7140";"1";"1.0";"False";"This is a well-known and documented GESIS dataset. The DOI leads directly to the dataset's landing page on the GESIS website."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"NO_WEB";"gpt-4.1";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://search.gesis.org/research_data/ZA5111";"ZA5111";"0";"1.0";"True";"This is the matching GESIS dataset, as per the provided title and description."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"NO_WEB";"gpt-5.1";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://search.gesis.org/research_data/ZAXXXX";"ZA7140";"1";"1.0";"False";"This is a well-known GESIS study on immediate responses (Sofortresonanzen) to GDR television in the 39th week of 1984, catalogued in the GESIS data collection. The exact study number should be confirmed by searching the GESIS catalog for the German title, but it is hosted by GESIS as part of their DDR media research datasets."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"NO_WEB";"llama4:latest";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://doi.org/10.15456/ZA-6455.1";"ZA7140";"1";"1.0";"False";"The dataset is documented and available through the GESIS data archive."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"WEB_SEARCH";"gemma3:27b";"1";"Sofortresonanzen DDR-Fernsehen 39. Woche 1984 (SFR 39/84)";"https://doi.org/10.48488/14387";"ZA7140";"1";"0.9824561403508772";"False";"This is the direct DOI link for the specified GESIS dataset as found on the GESIS website and DOI registry."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-4.1";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://search.gesis.org/research_data/ZA6672";"ZA6672";"0";"1.0";"True";"This is the official GESIS-hosted dataset landing page for 'Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)'."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5.1";"1";"Sofortresonanzen DDR Fernsehen, 39. Woche 1984 (SFR 39/84)";"https://search.gesis.org/research_data/ZA8256";"ZA8256";"0";"1.0";"True";"This GESIS landing page corresponds exactly to the requested dataset title and covers the SFR survey for the 39th week of 1984 in the GDR television context."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5-mini";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://search.gesis.org/Record/GESIS.sr.14108";"ZA7140";"1";"1.0";"False";"GESIS Search record page for the dataset titled 'Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)', providing dataset metadata and access details."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"WEB_SEARCH";"llama4:latest";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://doi.org/10.4232/1.11821";"ZA7140";"1";"1.0";"False";"The dataset is hosted by GESIS and provides information on television usage and opinions in East Germany in 1984."
"21";"Can you find the GESIS dataset titled Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?";"ZA7140";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"V3_TITLE_ONLY";"WEB_SEARCH";"o4-mini";"1";"Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)";"https://dbk.gesis.org/dbksearch/desc?db=E&id=7018";"ZA7140";"1";"1.0";"False";"This is the official GESIS Data Catalogue landing page for the dataset ?Sofortresonanzen DDR Fernsehen 39. Woche 1984 (SFR 39/84)?, providing metadata and access information."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"NO_WEB";"gemma3:27b";"1";"The Role of Women in the Informal Sector: The Case of Ajegunle, Nigeria";"https://doi.org/10.48488/13299";"ZA5003";"1";"0.984375";"False";"This is a well-known GESIS dataset documenting research on women's participation in the informal economy within the Ajegunle area of Nigeria. It is readily available through the GESIS Data Archive."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"NO_WEB";"gpt-4.1";"1";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"https://search.gesis.org/research_data/ZA5101";"ZA5101";"0";"1.0";"True";"This dataset is exactly titled 'The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria' and is hosted at GESIS, matching the user's query."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"WEB_SEARCH";"gemma3:27b";"1";"The Role of Women in the Informal Sector: The Case of Ajegunle, Nigeria";"https://doi.org/10.48519/Data.2018.0001";"ZA5003";"1";"0.984375";"False";"This is the direct DOI link for the dataset 'The Role of Women in the Informal Sector: The Case of Ajegunle, Nigeria' as hosted by GESIS."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-4.1";"1";"The Role of Women in the Informal Sector: The Case of Ajegunle, Nigeria";"https://search.gesis.org/research_data/ZA1688";"ZA1688";"0";"1.0";"True";"This is the official GESIS landing page for the dataset titled 'The Role of Women in the Informal Sector: The Case of Ajegunle, Nigeria'."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5.1";"1";"The Role of Women in the Informal Sector: The Case of Ajegunle, Nigeria";"https://doi.org/10.4232/1.13557";"ZA7597";"0";"1.0";"True";"This GESIS dataset (DOI: 10.4232/1.13557) matches the requested title exactly, is hosted via the GESIS data infrastructure, and concerns women?s roles in the informal sector in Ajegunle, Nigeria."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"WEB_SEARCH";"gpt-5-mini";"1";"The role of women in the informal sector: The case of Ajegunle, Nigeria - 1994 - Microdata";"https://search.gesis.org/research_data/doi/10.4232/1.10236";"ZA5003";"1";"0.8275862068965517";"False";"GESIS-hosted dataset landing page (Microdata catalog) for the 1994 study titled ?The role of women in the informal sector: The case of Ajegunle, Nigeria? with DOI 10.4232/1.10236."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"WEB_SEARCH";"llama4:latest";"1";"The Role of Women in the Informal Sector: The Case of Ajegunle, Nigeria";"https://doi.org/10.17606/gesis.izb.2014.01";"ZA5003";"1";"0.984375";"False";"This is a GESIS data collection, likely containing the specified dataset."
"22";"Can you find the GESIS dataset titled The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria?";"ZA5003";"The Role of Women in the Informal sector: The Case of Ajegunle, Nigeria";"V3_TITLE_ONLY";"WEB_SEARCH";"o4-mini";"1";"Role of Women in the Informal Sector: The Case of Ajegunle (Lagos) Nigeria";"https://doi.org/10.4232/1.12538";"ZA5003";"1";"0.9185185185185185";"False";"This DOI links to the GESIS Data Archive landing page for the dataset titled 'Role of Women in the Informal Sector: The Case of Ajegunle (Lagos) Nigeria.'"
"23";"Can you find the GESIS dataset titled The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914.?";"ZA8286";"The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914.";"V3_TITLE_ONLY";"NO_WEB";"gemma3:27b";"1";"The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914";"https://doi.org/10.4232/13085";"ZA8286";"1";"0.9953917050691244";"False";"This is the direct DOI link for the described dataset as hosted by GESIS."
"23";"Can you find the GESIS dataset titled The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914.?";"ZA8286";"The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914.";"V3_TITLE_ONLY";"NO_WEB";"gpt-4.1";"1";"The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914";"https://search.gesis.org/research_data/ZA8021";"ZA8021";"0";"1.0";"True";"This dataset is hosted by GESIS and matches the exact title provided, covering money and capital market data in Germany from 1871 to 1914."
"23";"Can you find the GESIS dataset titled The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914.?";"ZA8286";"The CFS?s (Center for Financial Studies) historical money and capital market data base, Germany 1871 to 1914.";"V3_TITLE_ONLY";"NO_WEB";"llama4:latest";"1";"Historic Monetary and Financial Statistics for Germany, 1870-2012";"https://www.gesis.org/en/data/data-recommendations/data-sets-recommended-by-others/historic-monetary-and-financial-statistics-for-germany-1870-2012";"";"0";"0.0";"False";"The dataset contains historical monetary and financial statistics for Germany from 1870 to 2012, which includes data from the period 1871 to 1914."
