"query_id";"query_variant";"mode";"model";"rank";"returned_title";"returned_url_or_doi";"matched_dataset_id";"match_method";"link_valid";"source_dataset_id";"is_source_dataset";"is_strict_source_dataset";"is_title_source_dataset";"is_gesis_relevant_dataset";"is_strict_gesis_relevant_dataset";"is_title_gesis_relevant_dataset";"justification"
"34";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"FRED: Gross National Income for Finland (1960–Present)";"https://fred.stlouisfed.org/series/MKTGNIFIA646NWDB";"";"unmatched";"False";"ZA1296";"0";"0";"0";"0";"0";"0";"Maintained by the Federal Reserve Bank of St. Louis using World Bank data, this dataset provides annual macroeconomic series for Finland starting from 1960, capturing Finland's aggregate Gross National Income (GNI) during its mid-century economic expansion."
"35";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"Statistics Finland: Historical Series of National Accounts 1860–2011";"https://www.stat.fi/til/vtp/vtp_2013-02-08_uut_001_en.html";"";"unmatched";"False";"ZA1296";"0";"0";"0";"0";"0";"0";"Provides long-term historical national accounts datasets for Finland spanning 1860–2011, covering GDP, population, and key macroeconomic measures throughout the 1960s."
"35";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"FRED: OECD based Recession Indicators for Finland";"https://fred.stlouisfed.org/series/FINRECD";"";"unmatched";"False";"ZA1296";"0";"0";"0";"0";"0";"0";"Tracks OECD-defined business cycle contractions and recession period indicators for Finland starting from February 1960."
"35";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"World Bank Open Data: Finland";"https://data.worldbank.org/country/finland";"";"unmatched";"False";"ZA1296";"0";"0";"0";"0";"0";"0";"Offers multi-decade economic time-series data for Finland starting in 1960, including annual GDP, GDP per capita, inflation, trade, and labor indicators."
"36";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"Bavaria's Industrial Development from 1925 to 1975 (GESIS ZA8306)";"https://doi.org/10.4232/1.8306";"ZA8306";"doi";"True";"ZA1458";"0";"0";"0";"0";"0";"0";"This GESIS dataset documents the industrial development and employment numbers across major Bavarian industrial cities from 1925 through 1975, providing detailed employment data for Bavaria during the early 1970s."
"36";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"Establishment History Panel (BHP) - IAB";"https://fdz.iab.de";"";"unmatched";"False";"ZA1458";"0";"0";"0";"0";"0";"0";"Provided by the Research Data Centre (FDZ) of the Institute for Employment Research (IAB), this dataset aggregates individual social security employment biographies into establishment-level panel data for West Germany (including Bavaria) starting in 1975."
"36";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"GENESIS-Online Bayern";"https://www.genesis.bayern.de";"";"unmatched";"False";"ZA1458";"0";"0";"0";"0";"0";"0";"The official statistical database of the Bavarian State Office for Statistics (Bayerisches Landesamt für Statistik) offers access to historical census and regional statistical time series on workforce, employment, and economic sectors in Bavaria during the 1970s."
"36";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"Erwerbstätigkeitsstatistik in der Bundesrepublik Deutschland 1950–2000 (histat)";"https://histat.gesis.org";"";"unmatched";"False";"ZA1458";"0";"0";"0";"0";"0";"0";"Available on the GESIS histat platform, this dataset contains historical employment time series covering West German states, including state-level employment figures by sector and age group in Bavaria for the 1970s."
"37";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"RWI-UNI-SUBJECTS: Complete records of all subjects across German HEIs (1971-1996)";"https://doi.org/10.7807/studi:buch:suf:v1";"";"unmatched";"False";"ZA1458";"0";"0";"0";"0";"0";"0";"This dataset provides comprehensive records of academic study programs offered across higher education institutions in Germany—including Bavaria—from 1971 to 1996, incorporating official municipality codes for regional and historical analysis of higher education expansion."
"37";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"GENESIS-Online Bayern - Hochschulstatistik";"https://www.genesis.bayern.de/";"";"unmatched";"False";"ZA1458";"0";"0";"0";"0";"0";"0";"GENESIS-Online Bayern is the official statistical database operated by the Bavarian State Office for Statistics (Bayerisches Landesamt für Statistik), providing historical regional time series and statistical data on Bavarian higher education institutions, student enrollments, and examinations."
"37";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"GENESIS-Online Bund - Hochschulstatistik";"https://www-genesis.destatis.de/";"";"unmatched";"False";"ZA1458";"0";"0";"0";"0";"0";"0";"Operated by the Federal Statistical Office of Germany (Destatis), GENESIS-Online contains official higher education statistics disaggregated by federal state (including Bavaria), covering historical data on higher education institutions, study programs, and graduate examinations from the 1970s onward."
"38";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"ALLBUS/GGSS Baseline Survey 1991 (German General Social Survey)";"https://doi.org/10.4232/1.11922";"ZA1990";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"0";"A representative cross-sectional survey conducted by GESIS that collects data on social structure, living conditions, attitudes, and demographics in reunited Germany during 1991."
"38";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"Socio-Economic Panel (SOEP-Core, v38eu)";"https://doi.org/10.5684/soep.core.v38eu";"";"unmatched";"False";"ZA3222";"0";"0";"0";"0";"0";"0";"A longitudinal micro-dataset provided by DIW Berlin tracking household income, employment history, education, health, and social indicators across Germany throughout the 1990s."
"38";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"ALLBUScompact 1990 (German General Social Survey 1990)";"https://doi.org/10.4232/1.3714";"ZA3714";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"0";"A GESIS dataset capturing key social indicators, public attitudes, and demographic changes in Germany at the start of the 1990s."
"39";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"German Federal Election Study 1990 (ZA2429)";"https://doi.org/10.4232/1.2429";"ZA1959";"title_fuzzy";"False";"ZA3222";"0";"0";"0";"0";"0";"0";"This dataset captures individual voting behavior, party preferences, political orientations, and attitudes of the German population surrounding the first post-reunification federal election in 1990."
"39";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"ALLBUS/GGSS Baseline Survey 1991 (ZA1990)";"https://doi.org/10.4232/1.11922";"ZA1990";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"0";"Part of the German General Social Survey series, this dataset collects empirical data on political attitudes, social integration, and civic orientations in newly unified Germany in 1991."
"39";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"German General Social Survey (ALLBUS) 1994 (ZA2400)";"https://doi.org/10.4232/1.12823";"ZA2400";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"1";"Provides representative survey data on political participation, trust in public institutions, political attitudes, and social structure in Germany in 1994."
"39";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"German Federal Election Study 1998 (ZA4301)";"https://doi.org/10.4232/1.4301";"ZA3272";"title_fuzzy";"False";"ZA3222";"0";"0";"0";"0";"0";"0";"Covers voting behavior, candidate evaluations, party attachment, and political attitudes across Germany during the 1998 federal election."
"40";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"ALLBUS/GGSS Baseline Survey 1991";"https://doi.org/10.4232/1.11922";"ZA1990";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"0";"This GESIS survey dataset collected data following German reunification in 1991, capturing public attitudes toward German political systems, democratic institutions, social structure, and public administration."
"40";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"German General Social Survey (ALLBUS) Cumulation 1980-2014";"https://doi.org/10.4232/1.12646";"ZA4582";"doi";"True";"ZA3222";"0";"0";"0";"1";"1";"1";"This cumulative dataset incorporates cross-sectional surveys from the 1990s, tracking long-term trends in political attitudes, trust in public institutions, and civic participation across re-unified Germany."
"40";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"Manifesto Project Dataset (MARPOR)";"https://doi.org/10.25522/manifesto.mpds.2025a";"";"unmatched";"False";"ZA3222";"0";"0";"0";"0";"0";"0";"This dataset provides quantitative content-analytical data on electoral programs and policy priorities for political parties and organizations in Germany during the 1990s federal elections."
"40";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"Comparative Political Data Set (CPDS)";"https://www.cpds-data.org/";"ZA4801";"title_fuzzy";"False";"ZA3222";"0";"0";"0";"0";"0";"0";"A dataset of country-level political and institutional data that covers Germany throughout the 1990s, detailing government composition, political party power, and institutional structure."
"41";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"GERDA: German Election Database";"https://doi.org/10.1038/s41597-025-04811-5";"SDN-10.7802-2786";"title_fuzzy";"False";"ZA3222";"0";"0";"0";"0";"0";"0";"Comprehensive database providing turnout and party vote share data for local, state, and federal elections in Germany from 1990 onwards at the municipality and county levels."
"41";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"Vorwahlstudie zur Bundestagswahl 1994: Politik- und Partei-Präferenz (ZA2600)";"https://doi.org/10.4232/1.2600";"ZA2600";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"0";"A pre-election survey dataset hosted by the GESIS Data Archive for the 1994 German federal election, capturing party preferences, candidate evaluations, and political attitudes."
"41";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"Recall - Bundestagswahl 1998 (ZA4917)";"https://doi.org/10.4232/1.4917";"ZA4917";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"0";"A GESIS survey dataset capturing post-election voter recall and voting behavior for the 1998 German federal election."
"41";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"Landtagswahlen in den neuen Bundesländern 1990 (ZA1966)";"https://doi.org/10.4232/1.11238";"ZA1966";"doi";"True";"ZA3222";"0";"0";"0";"0";"0";"0";"A GESIS dataset examining voter behavior, party preferences, and political attitudes during the historic October 1990 state parliament elections in the new federal states of Germany."
"42";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"Shell Jugendstudie (Kumulation 2002, 2006, 2010, 2015, 2019, 2024)";"https://doi.org/10.7802/2797";"SDN-10.7802-2797";"title_exact";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A representative time-series study conducted across Germany capturing values, political attitudes, media usage, and social behaviors of youth aged 12 to 25 throughout the 2010s."
"42";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"Aufwachsen in Deutschland: Alltagswelten 2019 (AID:A 2019)";"https://doi.org/10.17621/aida2019";"SDN-10.7802-2852";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A comprehensive nationwide survey conducted by the German Youth Institute (DJI) examining everyday living conditions, family contexts, leisure time, and socialization of children, adolescents, and young adults in Germany."
"42";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"National Educational Panel Study (NEPS): Starting Cohort 4 - Ninth Grade Students";"https://doi.org/10.5157/NEPS:SC4:15.0.0";"ZA0874";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A longitudinal panel dataset tracking German students recruited in 9th grade in 2010 throughout the 2010s, focusing on educational trajectories, competencies, and transitions into vocational training and adulthood."
"42";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"German Socio-Economic Panel (SOEP-Core) - Youth Questionnaire (BIOAGE17)";"https://doi.org/10.5684/soep.core.v40o";"ZA1201";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A representative multi-cohort longitudinal study collecting annual survey data from 16-17-year-olds in Germany throughout the 2010s on youth socialization, family dynamics, personality, and plans for the future."
"43";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"National Educational Panel Study (NEPS): Starting Cohort 3 - Grade 5";"https://doi.org/10.5157/NEPS:SC3:1.0.0";"ZA0874";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A representative nationwide longitudinal dataset launched in Germany in 2010 that tracks 5th-grade students' competence development, learning environments, and educational trajectories throughout the 2010s."
"43";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"National Educational Panel Study (NEPS): Starting Cohort 4 - 9th Grade";"https://doi.org/10.5157/NEPS:SC4:4.0.0";"ZA0874";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A longitudinal study dataset started in Germany in 2010 that follows 9th-grade students through their transition into upper secondary education, vocational training, and tertiary education across the 2010s."
"43";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"Educational Attainment in Germany (Mikrozensus) - Federal Statistical Office (Destatis)";"https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Bildungsindikatoren/bildungsstand.html";"ZA0874";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"Official database from Destatis based on the annual Microcensus, providing comprehensive statistics and indicators on general and vocational educational qualifications across the German population throughout the 2010s."
"44";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"NEPS Starting Cohort 5: First-Year Students (Higher Education in Germany)";"https://doi.org/10.5157/NEPS:SC5:19.0.0";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"Tracks first-year higher education students in Germany who enrolled in the 2010/2011 academic year, detailing study choices, trajectories, dropout rates, and career transitions."
"44";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"21st Social Survey (2016) – Social and Economic Situation of Students in Germany";"https://doi.org/10.21249/DZHW:ssy21:2.0.0";"ZA0485";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"Conducted in 2016 by the German Centre for Higher Education Research and Science Studies (DZHW), offering nationwide survey data on higher education students' social, economic, and living conditions in Germany."
"44";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"Adult Education Survey 2012 (AES 2012 - Germany)";"https://doi.org/10.4232/1.11822";"ZA5354";"doi";"True";"ZA6262";"0";"0";"0";"0";"0";"0";"Provides representative data on adult participation in further, non-formal, and continuing education in Germany during the 2010s."
"44";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"NEPS Starting Cohort 6: Adults (Adult Education and Lifelong Learning)";"https://doi.org/10.5157/NEPS:SC6:17.0.0";"ZA1441";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A longitudinal study by the Leibniz Institute for Educational Trajectories tracking adult participation in further training, continuing education, and lifelong learning in Germany across the 2010s."
"45";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"IAB-SOEP Migration Sample (IAB-SOEP MIG)";"https://doi.org/10.5684/soep.iab-soep-mig.2024";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A longitudinal household survey conducted jointly by the Institute for Employment Research (IAB) and the Socio-Economic Panel (SOEP) tracking immigrants in Germany since 2013, covering migration and integration dynamics during the 2010s."
"45";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"German Emigration and Remigration Panel Study (GERPS) 2018";"https://doi.org/10.4232/1.13942";"ZA7583";"doi";"True";"ZA6262";"0";"0";"0";"1";"1";"1";"A GESIS dataset capturing individual-level survey data on German citizens who emigrated or remigrated between 2018 and 2019, providing insights on international mobility in late 2010s Germany."
"45";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"Destatis: Migration between Germany and foreign countries (1950 to 2025)";"https://www.destatis.de/EN/Themes/Society-Environment/Population/Migration-Integration/Tables/migration-germany-foreign-countries.html";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"Official time-series dataset from the German Federal Statistical Office (Statistisches Bundesamt) tracking yearly arrivals, departures, and net migration across German borders throughout the 2010s."
"45";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"Eurostat Immigration Flows Dataset (TPS00176)";"https://doi.org/10.2908/TPS00176";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"Eurostat dataset providing open statistics on annual international immigration flows into European countries, including detailed yearly entries for Germany across the 2010s."
"46";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"German General Social Survey - ALLBUS 2018";"https://doi.org/10.4232/1.13325";"ZA5272";"doi";"True";"ZA6262";"0";"0";"0";"1";"1";"1";"A representative biennial survey of the German population conducted by GESIS to monitor social attitudes, behaviors, political participation, media usage, and social capital in Germany during 2018."
"46";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"German General Social Survey (ALLBUS) - Cumulation 1980-2018";"https://doi.org/10.4232/1.13774";"ZA5276";"doi";"True";"ZA6262";"0";"0";"0";"1";"1";"1";"A cumulated dataset spanning 1980 through 2018, ideal for longitudinal analysis of social change, public attitudes, and social behavior in Germany throughout the 2010s."
"46";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"European Social Survey Round 8 (ESS8 - 2016)";"https://doi.org/10.21338/NSD-ESS8-2016";"ZA5145";"title_fuzzy";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A multi-country survey dataset fielded in 2016 (including a representative sample from Germany) measuring social attitudes, trust, welfare views, climate change attitudes, and demographic patterns."
"47";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"Zeitverwendungserhebung 2012/2013 (Scientific Use File)";"https://doi.org/10.21242/63911.2013.00.00.3.1.0";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A comprehensive microdata collection from the Research Data Centre of the German Federal Statistical Office (Destatis) that details daily time allocation—including leisure time, sport, and recreational activities—across German households in 2012–2013."
"47";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"Eurostat - Nights spent at tourist accommodation establishments - monthly data (tour_occ_nim)";"https://doi.org/10.2908/tour_occ_nim";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"Official Eurostat dataset capturing monthly occupancy and nights spent at tourist accommodation establishments across European countries, providing detailed time-series data for Germany throughout the 2010s."
"47";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"ALLBUS 2018 - German General Social Survey 2018";"https://doi.org/10.4232/1.13250";"ZA5270";"doi";"True";"ZA6262";"0";"0";"0";"0";"0";"0";"A representative population survey dataset archived at GESIS covering social structure, attitudes, and behaviors in Germany in 2018, including individual participation in leisure, culture, and sports."
"48";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"NEPS Starting Cohort 2: Kindergarten (from kindergarten to elementary school)";"https://doi.org/10.5157/NEPS:SC2:11.0.0";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A nationwide longitudinal study tracking children in Germany who entered kindergarten in 2010/2011, focusing on early educational trajectories, cognitive development, and home learning environments throughout the 2010s."
"48";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"NEPS Starting Cohort 1: Newborns (education from the very beginning)";"https://doi.org/10.5157/NEPS:SC1:12.0.0";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A national birth cohort study launched in 2012 in Germany that follows newborns through early childhood, assessing developmental milestones, early child care, and family interactions during the 2010s."
"48";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"KiGGS Wave 2 (German Health Interview and Examination Survey for Children and Adolescents)";"https://doi.org/10.17886/RKI-GBE-2017-105";"ZA1240";"title_exact";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A representative nationwide survey conducted by the Robert Koch Institute between 2014 and 2017 collecting physical, psychological, and social health data for children aged 0–17 living in Germany."
"48";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"4";"Aufwachsen in Deutschland: Alltagswelten (AID:A)";"https://doi.org/10.17621/AIDA2023";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A representative study conducted by the German Youth Institute (DJI) examining living conditions, child well-being, family environments, and everyday life for children and young people in Germany."
"49";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"The German Family Panel (pairfam)";"https://doi.org/10.4232/pairfam.5678.14.2.0";"ZA5678";"doi";"True";"ZA6262";"0";"0";"0";"1";"1";"1";"A nationwide longitudinal study in Germany running from 2008 to 2022, providing extensive annual panel data on intimate relationships, marriage, family formation, parenting, and intergenerational family dynamics across the 2010s."
"49";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"German General Social Survey (ALLBUS 2016)";"https://doi.org/10.4232/1.12796";"ZA5250";"doi";"True";"ZA6262";"0";"0";"0";"0";"0";"0";"A nationally representative survey conducted in 2016 that includes specific topical modules on family life, attitudes toward marriage, gender roles, and the division of domestic labor in Germany."
"49";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"German Socio-Economic Panel (SOEP-Core)";"https://doi.org/10.5684/soep.core.v36eu";"";"unmatched";"False";"ZA6262";"0";"0";"0";"0";"0";"0";"A representative annual longitudinal study of private households in Germany covering the 2010s, tracking marital status changes, household composition, partnership histories, and time spent on family and care work."
"50";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"ALLBUS 2008 - German General Social Survey 2008";"https://doi.org/10.4232/1.4600";"ZA4602";"title_exact";"False";"ZA3468";"0";"0";"0";"0";"0";"0";"This representative survey conducted by GESIS captures social attitudes, community attachment, urban versus rural living conditions, and civic engagement across German federal states, including North Rhine-Westphalia, during the 2000s."
"50";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"ALLBUScompact - Cumulative Social Survey 1980-2010";"https://doi.org/10.4232/1.3704";"ZA3704";"doi";"True";"ZA3468";"0";"0";"0";"0";"0";"0";"This GESIS cumulative dataset gathers cross-sectional survey data across three decades (including the entire 2000s decade), enabling long-term analysis of community life, social structure, and living conditions in North Rhine-Westphalia."
"50";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"Lebendgeborene insgesamt - Gemeinden - Monat (ab 2000) [Landesdatenbank NRW]";"https://open.nrw/dataset/12612-30i_00";"";"unmatched";"False";"ZA3468";"0";"0";"0";"0";"0";"0";"Available on the Open.NRW portal from the official State Statistical Office (IT.NRW), this dataset provides monthly demographic and birth statistics at the local municipal level in North Rhine-Westphalia starting from 2000."
"51";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"ALLBUS 2004 - Allgemeine Bevölkerungsumfrage der Sozialwissenschaften (ZA3762)";"https://doi.org/10.4232/1.3762";"ZA4582";"title_fuzzy";"False";"ZA3468";"0";"0";"0";"0";"0";"0";"This GESIS survey dataset collected in 2004 includes a specialized module on leisure time, media consumption, and cultural participation (such as theater, classical concert, museum, and cinema visits) with representative sub-samples for North Rhine-Westphalia."
"51";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"Landesdatenbank Nordrhein-Westfalen: Kulturstatistik (Statistik 21611)";"https://www.landesdatenbank.nrw.de/ldbnrw/online/statistic/21611/de";"";"unmatched";"False";"ZA3468";"0";"0";"0";"0";"0";"0";"Provided by the state statistical office Information und Technik Nordrhein-Westfalen (IT.NRW), this official data series covers cultural institutions, theater and museum visitor counts, and public cultural activities in NRW during the 2000s."
"52";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"Landtagswahl in Nordrhein-Westfalen 2000 (GESIS ZA3436)";"https://doi.org/10.4232/1.11283";"ZA3436";"doi";"True";"ZA3468";"0";"0";"0";"0";"0";"0";"This representative election survey conducted by Forschungsgruppe Wahlen examines political attitudes, party evaluations, key political issues, and voting behavior in North Rhine-Westphalia for the 2000 state election."
"52";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"2";"Landtagswahl in Nordrhein-Westfalen 2005 (GESIS ZA4396)";"https://doi.org/10.4232/1.4396";"ZA4396";"doi";"True";"ZA3468";"0";"0";"0";"0";"0";"0";"This dataset from Forschungsgruppe Wahlen surveys voters in North Rhine-Westphalia regarding political participation, attitudes toward major candidates/parties, and voting choices during the 2005 state election."
"52";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"3";"ALLBUS 2004 - German General Social Survey (GESIS ZA3762)";"https://doi.org/10.4232/1.10977";"ZA3762";"doi";"True";"ZA3468";"0";"0";"0";"0";"0";"0";"The 2004 iteration of the German General Social Survey contains regional data for North Rhine-Westphalia, capturing political interest, trust in democratic institutions, ideology, and socio-political attitudes during the mid-2000s."
"53";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"WEB_SEARCH";"gemini-3.6-flash";"1";"Landesdatenbank Nordrhein-Westfalen: Thema Wahlen und Statistische Berichte";"https://www.landesdatenbank.nrw.de/";"";"unmatched";"False";"ZA3468";"0";"0";"0";"0";"0";"0";"The official statistical database of North Rhine-Westphalia, offering structured historical datasets on state parliament elections (2000, 2005), municipal elections (2004, 2009), voter turnout, and political administration statistics during the 2000s."
