query_id,query_variant,mode,model,rank,returned_title,returned_url_or_doi,justification,raw_response_path,matched_dataset_id,match_confidence,link_valid,is_relevant
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,1,ALLBUS/GGSS 1991 (German General Social Survey),https://www.gesis.org/allbus,"Early post-unification survey with separate East/West identifiers measuring political behavior (e.g., vote intention, party identification) and attitudes (trust in institutions, democracy), enabling analysis of former GDR citizens in the 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA5260,0.8395061728395062,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,2,ALLBUS/GGSS 1994 (German General Social Survey),https://www.gesis.org/allbus,National biennial survey including respondents from the new federal states; captures political attitudes and behavior to study GDR socialization effects in the mid‑1990s.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA5260,0.8395061728395062,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,3,ALLBUS/GGSS 1996 (German General Social Survey),https://www.gesis.org/allbus,"Covers political trust, efficacy, participation, and party preferences with East/West markers, allowing comparison of former GDR citizens during the 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA5260,0.8395061728395062,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,4,ALLBUS/GGSS 1998 (German General Social Survey),https://www.gesis.org/allbus,Late‑1990s wave with rich political attitude content and East/West identifiers for analyzing trajectories of political behavior among those socialized in the GDR.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA5260,0.8395061728395062,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,5,ISSP 1991: Role of Government – Germany,https://www.gesis.org/issp,"Cross‑national module archived by GESIS with German data distinguishing East/West; covers views on the state, redistribution, and civil liberties relevant to legacies of GDR political socialization.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA4747,0.7419354838709676,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,6,ISSP 1995: National Identity – Germany,https://www.gesis.org/issp,"Includes attitudes toward nation, democracy, and citizenship with East/West comparison, useful for examining identity and political attitudes among former GDR citizens in the 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA5961,0.7333333333333333,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,7,ISSP 1998: Religion – Germany,https://www.gesis.org/issp,"German ISSP data with East/West distinction; religiosity and related values intersect with political attitudes, shedding light on GDR socialization effects in the late 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA5001,0.7111111111111111,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,8,Eurobarometer surveys (1990s) – Germany (including East/West identifiers in early 1990s),https://www.gesis.org/eurobarometer-data-service,GESIS hosts Eurobarometer microdata from the 1990s; early post‑unification waves include separate East/West Germany coding and extensive political attitude items.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA0485,0.7692307692307692,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,9,European Values Study 1999 – Germany,https://www.gesis.org/evs,"EVS 1999 Germany, archived by GESIS, includes East/West identifiers and measures on political trust, participation, and democratic values to assess GDR legacy effects near decade’s end.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.json,ZA3778,0.9714285714285714,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,1,Political attitudes and political behavior in the process of German unification 1990 (Politische Einstellungen und politisches Verhalten im Prozeß der Vereinigung Deutschlands 1990),https://search.gesis.org/research_data/ZA2049,"Survey from 1990 covering political attitudes and behaviour in the context of German unification, with a strong focus on the former GDR population and their political orientations during the transformation period.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA5991,0.8461538461538461,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,2,Political culture in East Germany 1990 (Politische Kultur in der ehemaligen DDR 1990),https://search.gesis.org/research_data/ZA2150,"Focuses on political culture, values, and attitudes among citizens of the former GDR directly after unification, capturing behaviour and opinions rooted in the GDR period but measured in the early 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA2150,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,3,German General Social Survey – ALLBUS 1991: East-West comparison (ALLBUS 1991),https://search.gesis.org/research_data/ZA1730,"ALLBUS 1991 includes extensive East–West modules on political attitudes and behaviour, with specific variables on citizens socialized in the GDR, allowing analysis of their political orientations in the early 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA1730,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,4,German General Social Survey – ALLBUS 1992: Special East survey (ALLBUS 1992 East),https://search.gesis.org/research_data/ZA1750,"This ALLBUS component focuses on the Eastern states and thus largely on former GDR citizens, providing data on political attitudes, participation, and evaluations of democratic institutions in the early 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA1750,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,5,German General Social Survey – ALLBUS 1994 (East-West data),https://search.gesis.org/research_data/ZA2420,"Contains comparative questions on political values and behaviour for East and West Germany; GDR‑socialized respondents can be identified, enabling analyses of GDR political socialization effects in mid‑1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA2420,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,6,German Election Study 1990 (Bundestagswahl 1990 – Nachwahl-Querschnitt Ost),https://search.gesis.org/research_data/ZA1944,"Post-election cross-section for East Germany around the 1990 Bundestag election, capturing political behaviour (vote choice, participation) and attitudes of former GDR citizens in the first all‑German federal election.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA1944,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,7,German Election Study 1990: Voter survey to the Volkskammer election (Volkskammerwahl 1990 – Nachwahlbefragung),https://search.gesis.org/research_data/ZA1990,"Study focused on voters in the 1990 Volkskammer election in the GDR, documenting political behaviour and attitudes at the end of the GDR regime and immediately before unification.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA1990,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,8,German Election Study 1994 – Panel East (Bundestagswahl 1994 – Panel Ost),https://search.gesis.org/research_data/ZA2621,"Panel survey of East German voters around the 1994 federal election, designed to track changes in political behaviour and attitudes among citizens socialized in the GDR during the early to mid‑1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA3272,0.8484848484848484,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,9,Socio-Economic Panel (SOEP) – GESIS Edition 1989–1999 (East sample),https://search.gesis.org/research_data/ZA2900,"Panel dataset including an East German subsample from 1990 onward; while primarily socio-economic, it contains recurring questions on political interest, satisfaction with democracy, and related attitudes for GDR‑socialized individuals in the 1990s.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA2900,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,10,Transformations survey East Germany 1993: Political and social change (Transformationsbefragung Ostdeutschland 1993),https://search.gesis.org/research_data/ZA2305,"Dedicated to transformations in the former GDR, this survey examines political attitudes, trust in institutions, and behavioural orientations of East Germans several years after unification.",output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-5.1.json,ZA2305,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,1,General Social Survey (GDS) 1990 – East German Attitudes Module,https://www.gesis.org/datenbank/dataset/GSDS1990,Includes nationwide survey data on political attitudes in the former East Germany immediately after reunification in 1990.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-oss_latest.json,ZA8830,0.8235294117647058,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,2,General Social Survey (GDS) 1991 – East German Attitudes Module,https://www.gesis.org/datenbank/dataset/GSDS1991,Contains political behaviour and attitudes of East German respondents surveyed in 1991.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-oss_latest.json,ZA8830,0.8235294117647058,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,3,German Social Survey (GDS) 1994 – Attitudes toward East Germany,https://www.gesis.org/datenbank/dataset/GSDS1994,National survey covering political attitudes toward East German institutions in 1994.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-oss_latest.json,ZA4917,0.8275862068965517,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,4,German Social Survey (GDS) 1997 – East German Political Attitudes,https://www.gesis.org/datenbank/dataset/GSDS1997,Includes political behaviour and attitudes of East German respondents in 1997.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-oss_latest.json,ZA6975,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,5,GESIS: East German Political Attitudes Survey (1993),https://www.gesis.org/datenbank/dataset/EGAS1993,Focused survey on political attitudes in the former GDR conducted in 1993.,output/full_metadata_model_comparison/logs/query_66_NO_WEB_gpt-oss_latest.json,ZA6975,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,1,All German Survey Series (AGS) 1990 - 2008,https://www.gesis.org/en/home/data-services/data-collections/all-german-survey-series-ags/,"This series includes surveys conducted after German reunification (starting 1990) and covers attitudes and behavior, potentially including those formed during the GDR era. It's a key resource for post-reunification social and political analysis.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gemma3_27b.json,ZA4903,0.7333333333333333,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,2,East German Life History Study (GLS),https://www.gesis.org/en/home/data-services/data-collections/east-german-life-history-study/,"This study focuses on the life histories of individuals who lived in East Germany, providing in-depth data about their experiences and attitudes prior to and after the transition. While collected later, the data relates to the GDR period.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gemma3_27b.json,ZA3925,0.9090909090909091,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,3,Transformation in Central and Eastern Europe (TRACE),https://www.gesis.org/en/home/data-services/data-collections/transformation-in-central-and-eastern-europe/,"TRACE contains cross-national surveys including former GDR territory, from 1991 onwards. It covers social and political transformations, and attitudes toward democracy, potentially revealing views shaped by the GDR past.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gemma3_27b.json,ZA5225,0.75,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,4,German Longitudinal Election Study (GLES),https://www.gesis.org/en/home/data-services/data-collections/german-longitudinal-election-study/,"Although primarily focused on election behavior, GLES (starting in 1994) can include questions about political socialization and attitudes potentially tracing back to experiences in the GDR, particularly within the East German population.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gemma3_27b.json,ZA3272,0.8484848484848484,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,5,Political Barometer,https://www.gesis.org/en/home/data-services/data-collections/political-barometer/,"The Political Barometer, starting in 1994, provides regular insights into public opinion in Germany, including East Germany, offering data on political attitudes and behavior that may reflect legacies of the GDR.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gemma3_27b.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,6,European Social Survey (ESS),https://www.gesis.org/en/home/data-services/data-collections/european-social-survey/,"While not solely focused on the GDR, the ESS includes data from Germany (East and West) starting in 2002. It enables comparative analysis of attitudes and values, and can be used to explore differences related to the GDR past.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gemma3_27b.json,ZA4512,0.88,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,7,Values of Tomorrow,https://www.gesis.org/en/home/data-services/data-collections/values-of-tomorrow/,"This longitudinal study includes data on socio-political attitudes of young people in Germany, and allows investigation of how attitudes that have roots in the GDR era developed over time.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gemma3_27b.json,ZA6094,0.7586206896551724,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,1,Political Culture in the GDR 1945-1990 (Politische Kultur in der DDR 1945-1990),https://www.gesis.org/en/individual-study-description/Political-Culture-in-the-GDR-1945-1990-Politische-Kultur-in-der-DDR-1945-1990-1230,"This study analyzes the political culture in the GDR from 1945-1990, with focus on political behavior and attitudes during the dictatorship and transition period.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-4.1.json,SDN-10.7802-1743,0.7407407407407408,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,2,Political Attitudes and Social Structure in the GDR 1990 (Politische Einstellungen und Sozialstruktur in der DDR 1990),https://www.gesis.org/en/individual-study-description/Political-Attitudes-and-Social-Structure-in-the-GDR-1990-Politische-Einstellungen-und-Sozialstruktur-in-der-DDR-1990-2590,"The dataset investigates political opinions and social fabric in the GDR in 1990, specifically covering the last days of the GDR and attitudes toward societal change.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-4.1.json,ZA6975,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,3,Political Attitudes in the German Democratic Republic 1990 (Politische Einstellungen in der DDR 1990),https://www.gesis.org/en/individual-study-description/Political-Attitudes-in-the-German-Democratic-Republic-1990-Politische-Einstellungen-in-der-DDR-1990-1087,"Focused on the attitudes of GDR citizens directly after the fall of the Wall and before reunification, examining their political behavior during the pivotal year.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-4.1.json,ZA6975,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,4,Allensbach Archive: Election Study GDR 1990 (Wahlstudie DDR 1990),https://dbk.gesis.org/dbksearch/sdesc.asp?search=Election+Study+GDR+1990&searchdesc=1088&field=&fieldtitle=&fieldvalue=,"Election-related attitudes and behavior among East Germans in the year 1990, capturing the political climate at the end of the GDR era.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-4.1.json,ZA1959,0.8837209302325582,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,5,Society and Political Change in the GDR (Gesellschaft und politischer Wandel in der DDR),https://www.gesis.org/en/individual-study-description/Society-and-Political-Change-in-the-GDR-Gesellschaft-und-politischer-Wandel-in-der-DDR-2142,"This study explores the societal and political transformations in the GDR, including citizens' attitudes and responses during the 1990 transition period.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-4.1.json,ZA3658,0.7333333333333333,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,1,Political attitudes and behavior of East Germans 1990,https://doi.org/10.4232/1.11174,This dataset contains information on political attitudes and behavior of East Germans after the fall of the Berlin Wall in 1990.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,ZA5991,0.7755102040816326,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,2,East German political and social survey 1990,https://doi.org/10.4232/1.11173,"This dataset provides insights into the political and social situation in East Germany in 1990, including attitudes and behavior of the population.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,3,Survey on the situation in East Germany 1990,https://doi.org/10.4232/1.11172,"This dataset contains survey data on the situation in East Germany in 1990, including information on political attitudes and behavior.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,ZA4917,0.8275862068965517,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,4,Political behavior and attitudes in East Germany 1991,https://doi.org/10.4232/1.11181,"This dataset provides information on political behavior and attitudes of East Germans in 1991, one year after reunification.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,ZA5991,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,5,East German political culture 1992,https://doi.org/10.4232/1.11190,"This dataset contains data on political culture in East Germany in 1992, including attitudes and behavior.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,6,Transformation in East Germany 1993,https://doi.org/10.4232/1.11198,"This dataset provides insights into the transformation process in East Germany in 1993, including political attitudes and behavior.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,ZA0472,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,7,East German political and social survey 1991,https://doi.org/10.4232/1.11180,This dataset contains survey data on political and social aspects in East Germany in 1991.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,missy-mz-1991,0.7272727272727272,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,8,Political attitudes and behavior in East Germany 1992,https://doi.org/10.4232/1.11189,This dataset provides information on political attitudes and behavior of East Germans in 1992.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,ZA5991,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,9,Transformation in East Germany 1991,https://doi.org/10.4232/1.11178,"This dataset contains data on the transformation process in East Germany in 1991, including political attitudes and behavior.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,ZA4917,0.8275862068965517,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,10,East German political culture 1991,https://doi.org/10.4232/1.11179,This dataset provides insights into political culture in East Germany in 1991.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_llama4_latest.json,missy-mz-1991,0.7272727272727272,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,1,"Survey Data of the East German Election Study, 1990 (GEDA-1990)",https://doi.org/10.4232/1.13481,"GESIS-hosted dataset containing survey data on political behaviour and attitudes in the GDR around the 1990 elections, within the 1990s timeframe.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_o4-mini.json,ZA6311,0.9411764705882354,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,2,"East German Socioeconomic Panel (SOEP-East), 1990-1999",https://www.gesis.org/en/gesis-survey-data-and-services/datasets/soep-east/longitudinal-data/,GESIS-hosted longitudinal dataset covering political and social attitudes in the former GDR population during 1990s.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_o4-mini.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,3,"German General Social Survey (ALLBUS) – Special East German Samples, 1991-1998",https://doi.org/10.4232/1.12345,GESIS-hosted ALLBUS dataset with focused samples from East Germany that track political attitudes and behaviours throughout the 1990s.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_o4-mini.json,ZA4600,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,4,East-West-Comparison in Political Attitudes – Panel Study 1991-1998,https://www.gesis.org/en/gesis-survey-data-and-services/datasets/ewcomp-pol-attitudes-1991-98/,"GESIS-hosted panel study comparing political attitudes between East and West Germany, including respondents from the former GDR in the 1990s.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_o4-mini.json,ZA6975,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,5,"Democratic Values and Participation in Post-Unification GDR, 1992",https://doi.org/10.4232/1.56789,GESIS-hosted survey data on democratic values and political participation of former GDR citizens in the early 1990s.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_o4-mini.json,ZA0065,0.7027027027027027,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,1,"Political behaviour and attitudes in the German Democratic Republic, 1949-1990 (GDR) — Data for the 1990s",https://doi.org/10.4232/1.1345,"DOI resolves to a GESIS data publication explicitly titled ‘Political behaviour and attitudes in the German Democratic Republic, 1949-1990 (GDR)’ — a GESIS-hosted dataset focused on attitudes and behaviour in the GDR available for research in the 1990s.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,ZA1345,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,2,Politisches Verhalten und Einstellungen in der DDR (1949-1990) — GESIS Datenarchiv (landing page),https://search.gesis.org/Record/DAI01003,"GESIS Data Archive record for the dataset on political behaviour and attitudes in the GDR; authoritative GESIS landing page providing metadata, documentation, and access information for the 1990s data.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,3,Elections and voting behaviour in the GDR (subset) — GESIS study record,https://search.gesis.org/Record/ZA1234,GESIS-hosted study record (example elections/voting behaviour datasets within GDR-related collections) — landing page on GESIS providing data and metadata about voting behaviour relevant to the 1990s period.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,ZA1234,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,4,Survey data: Political attitudes in former GDR regions (1990s) — GESIS Study Catalogue,https://search.gesis.org/Studies/12345,GESIS study catalogue entry for survey data focusing on political attitudes in former GDR regions during the 1990s; GESIS landing page giving documentation and access to the dataset.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,ZA5991,0.8461538461538461,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,5,GDR public opinion surveys (1990s) — GESIS Data Catalogue entry,https://search.gesis.org/Record/ZA5678,GESIS Data Catalogue record for public opinion surveys conducted in the GDR or former GDR areas during the 1990s; provides official GESIS metadata and access options.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,ZA5678,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,6,Attitudes toward state and society in the GDR — GESIS data repository,https://search.gesis.org/Record/DAI02045,"GESIS-hosted dataset record addressing attitudes toward state and society in the GDR, with documentation and data relevant to analyses of the 1990s.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,7,Reactions to unification: Political attitudes in East Germany (1990s) — GESIS Data Archive,https://search.gesis.org/Record/ZA9012,GESIS landing page for a dataset specifically examining political attitudes in East Germany after unification in the 1990s; official GESIS metadata and data access.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,ZA5991,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,8,Longitudinal study on political socialisation in the GDR (1990s) — GESIS repository,https://search.gesis.org/Record/DAI03067,"GESIS-hosted longitudinal dataset entry on political socialisation among former GDR citizens during the 1990s, with dataset documentation on the GESIS site.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,9,Public attitudes and political participation in East Germany — GESIS dataset record,https://search.gesis.org/Record/ZA2468,GESIS dataset record covering public attitudes and political participation in East Germany in the 1990s; hosted on the GESIS portal with metadata and download information.,output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,ZA2468,1.0,True,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,10,Survey dataset: Legacy of the GDR and political values (1990s) — GESIS Data Archive,https://search.gesis.org/Record/DAI04081,"GESIS-hosted landing page for a dataset on the legacy of the GDR and political values measured in the 1990s, containing documentation and data on the GESIS platform.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5-mini.json,,0.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,1,Political Culture in the GDR 1990,https://doi.org/10.4232/1.7729,"Explicitly focuses on political culture, behaviour and attitudes in the GDR at the time of unification (1990), within the 1949–1990 GDR context; 1990 fieldwork matches the requested period.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5.1.json,ZA6030,0.8620689655172414,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,2,"Socio‑Economic Panel (SOEP), East Sample 1990 – Political Attitudes",https://doi.org/10.5684/soep.core.v39,"SOEP includes a specific East German subsample starting in 1990 with repeated questions on political attitudes, trust in institutions and party preferences in the former GDR territory; covers early 1990s.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5.1.json,ZA6975,1.0,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,3,German General Social Survey 1991 (ALLBUS 1991) – East/West Comparison,https://doi.org/10.4232/1.14016,"ALLBUS 1991 contains separate data for respondents in the new federal states (former GDR), including political interest, party identification, democracy attitudes and value orientations shortly after the end of the GDR.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5.1.json,ZA8830,0.8235294117647058,False,0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,4,German General Social Survey 1992 (ALLBUS 1992) – Political Attitudes in East Germany,https://doi.org/10.4232/1.14017,"Provides political behaviour and attitude measures (e.g. party proximity, satisfaction with democracy, institutional trust) with East/West identifiers, allowing analysis of former GDR citizens in the early 1990s.",output/full_metadata_model_comparison/logs/query_66_WEB_SEARCH_gpt-5.1.json,ZA7904,1.0,True,0
