query_id,query_variant,mode,model,hit_at_k,precision_at_k,recall_at_k,mrr,ndcg_at_k,link_valid_rate,off_repo_rate
54,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.4
54,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.25,0.5
54,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,0.625
54,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.7,0.1
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.2
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.5,0.0
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.1,0.1
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.0,0.2
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.5
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.5,0.1
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.8,0.1
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.1,0.1
55,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.5,0.1
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.6,0.0
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,1.0,0.0
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,0,0.0,0.0,0.0,0.0,0.0,0.0
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.3,0.1
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.3
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.9,0.0
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.1,0.4
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0
56,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.6,0.0
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,1.0
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.875,0.125
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.75
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.5,0.2
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.875
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.8,0.0
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.3,0.4
57,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.8,0.0
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.25
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.6,0.2
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.4,0.4
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,0,0.0,0.0,0.0,0.0,0.0,0.0
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,0,0.0,0.0,0.0,0.0,0.0,0.4
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.0
58,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.9,0.0
59,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.0
59,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
59,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.2
59,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.0,0.5
59,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.6
59,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,0.25
60,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.25
60,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.5,0.0
60,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.8
60,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
60,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.6,0.2
60,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,1.0,0.0
61,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.25
61,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.5,0.0
61,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,1.0
61,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
61,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,1.0
61,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,1.0
61,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.0,0.7
62,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
62,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
62,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.2
62,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
62,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.5,0.5
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.8
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,1.0,0.0
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,0,0.0,0.0,0.0,0.0,0.0,1.0
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.1,0.9
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.875
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
63,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.0,0.5
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.8
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.8,0.0
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.0
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.0,1.0
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.0,0.7
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.5
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.75,0.25
64,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.8,0.1
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.25
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.6,0.0
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.0,0.5
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.6,0.2
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.5
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.9,0.0
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.2,0.0
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,1.0,0.0
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,1.0
65,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,1.0,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.0,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,0,0.0,0.0,0.0,0.0,0.0,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.8,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,0,0.0,0.0,0.0,0.0,0.0,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.0,0.0
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.1,0.2
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.2,0.2
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.4,0.4
66,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.4,0.1
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.8
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.6
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.0,0.0
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.3
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.8,0.1
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.2,0.0
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.5,0.3
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
67,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.5,0.0
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.5
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.6,0.2
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.5,0.4
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.8
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.8,0.2
68,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.0,1.0
69,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,1.0
69,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.5,0.5
69,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.2
69,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.9,0.0
69,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.5
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.75
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.5,0.0
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.0,0.0
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.2,0.6
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.3,0.1
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
70,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.8,0.1
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,1.0
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,1.0,0.0
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.0,1.0
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,0,0.0,0.0,0.0,0.0,0.0,0.0
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,0,0.0,0.0,0.0,0.0,0.0,1.0
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.6
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.2,0.2
71,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.4,0.4
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.4
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,0.6,0.2
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,1.0,0.0
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,0,0.0,0.0,0.0,0.0,0.0,0.125
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,0.0
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.3,0.1
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,0,0.0,0.0,0.0,0.0,0.0,0.5
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,1.0
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.4,0.2
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.0
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.4,0.4
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,0,0.0,0.0,0.0,0.0,0.0,0.0
72,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.7,0.0
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.2
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-4.1,0,0.0,0.0,0.0,0.0,1.0,0.0
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,0,0.0,0.0,0.0,0.0,0.0,0.0
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5.1,0,0.0,0.0,0.0,0.0,0.0,0.6
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,0,0.0,0.0,0.0,0.0,0.0,0.0
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,0,0.0,0.0,0.0,0.0,0.0,1.0
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,0,0.0,0.0,0.0,0.0,0.2,0.0
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,0,0.0,0.0,0.0,0.0,0.0,0.0
73,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5.1,0,0.0,0.0,0.0,0.0,0.8,0.0
